,Unnamed: 0,name,id_x,album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id_y,uri,track_href,analysis_url,duration_ms,time_signature
168,168,State Of Grace (Taylor's Version),6lzc0Al0zfZOIFsFvBS1ki,Red (Taylor's Version),0.594,0.713,9,-5.314,1,0.0503,0.000328,0.0,0.114,0.328,129.958,audio_features,6lzc0Al0zfZOIFsFvBS1ki,spotify:track:6lzc0Al0zfZOIFsFvBS1ki,https://api.spotify.com/v1/tracks/6lzc0Al0zfZOIFsFvBS1ki,https://api.spotify.com/v1/audio-analysis/6lzc0Al0zfZOIFsFvBS1ki,295413,4
169,169,Red (Taylor's Version),4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),0.516,0.777,1,-4.908,0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,audio_features,4OAuvHryIVv4kMDNSLuPt6,spotify:track:4OAuvHryIVv4kMDNSLuPt6,https://api.spotify.com/v1/tracks/4OAuvHryIVv4kMDNSLuPt6,https://api.spotify.com/v1/audio-analysis/4OAuvHryIVv4kMDNSLuPt6,223093,4
170,170,Treacherous (Taylor's Version),3S7HNKPakdwNEBFIVTL6dZ,Red (Taylor's Version),0.645,0.593,2,-6.506,1,0.0288,0.0344,0.000127,0.13,0.299,109.984,audio_features,3S7HNKPakdwNEBFIVTL6dZ,spotify:track:3S7HNKPakdwNEBFIVTL6dZ,https://api.spotify.com/v1/tracks/3S7HNKPakdwNEBFIVTL6dZ,https://api.spotify.com/v1/audio-analysis/3S7HNKPakdwNEBFIVTL6dZ,242720,4
171,171,I Knew You Were Trouble (Taylor's Version),6AtZLIzUINvExIUy4QhdjP,Red (Taylor's Version),0.584,0.557,6,-6.371,1,0.0342,0.0129,0.0,0.0576,0.767,154.008,audio_features,6AtZLIzUINvExIUy4QhdjP,spotify:track:6AtZLIzUINvExIUy4QhdjP,https://api.spotify.com/v1/tracks/6AtZLIzUINvExIUy4QhdjP,https://api.spotify.com/v1/audio-analysis/6AtZLIzUINvExIUy4QhdjP,219760,4
172,172,All Too Well (Taylor's Version),3nsfB1vus2qaloUdcBZvDu,Red (Taylor's Version),0.44,0.528,0,-7.809,1,0.0317,0.0171,0.00203,0.234,0.132,185.972,audio_features,3nsfB1vus2qaloUdcBZvDu,spotify:track:3nsfB1vus2qaloUdcBZvDu,https://api.spotify.com/v1/tracks/3nsfB1vus2qaloUdcBZvDu,https://api.spotify.com/v1/audio-analysis/3nsfB1vus2qaloUdcBZvDu,329160,4
173,173,22 (Taylor's Version),3yII7UwgLF6K5zW3xad3MP,Red (Taylor's Version),0.642,0.695,7,-5.62,1,0.0281,0.000443,1.02e-05,0.0753,0.642,103.984,audio_features,3yII7UwgLF6K5zW3xad3MP,spotify:track:3yII7UwgLF6K5zW3xad3MP,https://api.spotify.com/v1/tracks/3yII7UwgLF6K5zW3xad3MP,https://api.spotify.com/v1/audio-analysis/3yII7UwgLF6K5zW3xad3MP,230960,4
174,174,I Almost Do (Taylor's Version),2r9CbjYgFhtAmcFv1cSquB,Red (Taylor's Version),0.511,0.559,4,-6.587,1,0.0264,0.0167,0.0,0.113,0.248,145.88,audio_features,2r9CbjYgFhtAmcFv1cSquB,spotify:track:2r9CbjYgFhtAmcFv1cSquB,https://api.spotify.com/v1/tracks/2r9CbjYgFhtAmcFv1cSquB,https://api.spotify.com/v1/audio-analysis/2r9CbjYgFhtAmcFv1cSquB,244587,4
175,175,We Are Never Ever Getting Back Together (Taylor's Version),5YqltLsjdqFtvqE7Nrysvs,Red (Taylor's Version),0.567,0.686,7,-6.139,1,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,audio_features,5YqltLsjdqFtvqE7Nrysvs,spotify:track:5YqltLsjdqFtvqE7Nrysvs,https://api.spotify.com/v1/tracks/5YqltLsjdqFtvqE7Nrysvs,https://api.spotify.com/v1/audio-analysis/5YqltLsjdqFtvqE7Nrysvs,193147,4
176,176,Stay Stay Stay (Taylor's Version),7eQj6r5PIdYKEIZjucBMcq,Red (Taylor's Version),0.693,0.681,0,-7.039,1,0.025,0.0848,0.0,0.0768,0.663,100.02,audio_features,7eQj6r5PIdYKEIZjucBMcq,spotify:track:7eQj6r5PIdYKEIZjucBMcq,https://api.spotify.com/v1/tracks/7eQj6r5PIdYKEIZjucBMcq,https://api.spotify.com/v1/audio-analysis/7eQj6r5PIdYKEIZjucBMcq,205787,4
177,177,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),0y6kdSRCVQhSsHSpWvTUm7,Red (Taylor's Version),0.502,0.534,2,-5.954,1,0.0278,0.0399,0.0,0.0977,0.155,94.05,audio_features,0y6kdSRCVQhSsHSpWvTUm7,spotify:track:0y6kdSRCVQhSsHSpWvTUm7,https://api.spotify.com/v1/tracks/0y6kdSRCVQhSsHSpWvTUm7,https://api.spotify.com/v1/audio-analysis/0y6kdSRCVQhSsHSpWvTUm7,299080,4
178,178,Holy Ground (Taylor's Version),7J4b3LVCIGO4CMBDFLPoP6,Red (Taylor's Version),0.622,0.809,9,-5.623,1,0.0638,0.0288,0.00218,0.109,0.511,156.894,audio_features,7J4b3LVCIGO4CMBDFLPoP6,spotify:track:7J4b3LVCIGO4CMBDFLPoP6,https://api.spotify.com/v1/tracks/7J4b3LVCIGO4CMBDFLPoP6,https://api.spotify.com/v1/audio-analysis/7J4b3LVCIGO4CMBDFLPoP6,202960,4
179,179,Sad Beautiful Tragic (Taylor's Version),73qMN9bXy7MSPwwGfH3wQr,Red (Taylor's Version),0.601,0.406,7,-11.827,1,0.0275,0.622,9.19e-05,0.133,0.232,130.059,audio_features,73qMN9bXy7MSPwwGfH3wQr,spotify:track:73qMN9bXy7MSPwwGfH3wQr,https://api.spotify.com/v1/tracks/73qMN9bXy7MSPwwGfH3wQr,https://api.spotify.com/v1/audio-analysis/73qMN9bXy7MSPwwGfH3wQr,284773,3
180,180,The Lucky One (Taylor's Version),4e5ayHsOLJNLTGfjau2mEw,Red (Taylor's Version),0.686,0.571,4,-7.138,1,0.05,0.066,0.0,0.0608,0.538,117.889,audio_features,4e5ayHsOLJNLTGfjau2mEw,spotify:track:4e5ayHsOLJNLTGfjau2mEw,https://api.spotify.com/v1/tracks/4e5ayHsOLJNLTGfjau2mEw,https://api.spotify.com/v1/audio-analysis/4e5ayHsOLJNLTGfjau2mEw,240467,4
181,181,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),7qEUFOVcxRI19tbT68JcYK,Red (Taylor's Version),0.498,0.61,6,-5.098,1,0.0363,0.271,0.0,0.223,0.474,79.918,audio_features,7qEUFOVcxRI19tbT68JcYK,spotify:track:7qEUFOVcxRI19tbT68JcYK,https://api.spotify.com/v1/tracks/7qEUFOVcxRI19tbT68JcYK,https://api.spotify.com/v1/audio-analysis/7qEUFOVcxRI19tbT68JcYK,245427,4
182,182,Starlight (Taylor's Version),7A2cNLRT0YJc1yjxHlKihs,Red (Taylor's Version),0.628,0.685,4,-5.864,1,0.0358,0.00324,0.0,0.18,0.605,126.014,audio_features,7A2cNLRT0YJc1yjxHlKihs,spotify:track:7A2cNLRT0YJc1yjxHlKihs,https://api.spotify.com/v1/tracks/7A2cNLRT0YJc1yjxHlKihs,https://api.spotify.com/v1/audio-analysis/7A2cNLRT0YJc1yjxHlKihs,220413,4
183,183,Begin Again (Taylor's Version),05GsNucq8Bngd9fnd4fRa0,Red (Taylor's Version),0.519,0.527,7,-7.673,1,0.0274,0.075,0.0,0.132,0.267,78.915,audio_features,05GsNucq8Bngd9fnd4fRa0,spotify:track:05GsNucq8Bngd9fnd4fRa0,https://api.spotify.com/v1/tracks/05GsNucq8Bngd9fnd4fRa0,https://api.spotify.com/v1/audio-analysis/05GsNucq8Bngd9fnd4fRa0,238867,4
184,184,The Moment I Knew (Taylor's Version),0NRHj8hDwwmSPaA41o379r,Red (Taylor's Version),0.636,0.402,7,-7.855,1,0.031,0.0494,0.0,0.107,0.208,125.952,audio_features,0NRHj8hDwwmSPaA41o379r,spotify:track:0NRHj8hDwwmSPaA41o379r,https://api.spotify.com/v1/tracks/0NRHj8hDwwmSPaA41o379r,https://api.spotify.com/v1/audio-analysis/0NRHj8hDwwmSPaA41o379r,285280,4
185,185,Come Back...Be Here (Taylor's Version),4pNApnaUWAL2J4KO2eqokq,Red (Taylor's Version),0.46,0.632,4,-6.031,1,0.0302,0.0158,0.0,0.0822,0.399,79.846,audio_features,4pNApnaUWAL2J4KO2eqokq,spotify:track:4pNApnaUWAL2J4KO2eqokq,https://api.spotify.com/v1/tracks/4pNApnaUWAL2J4KO2eqokq,https://api.spotify.com/v1/audio-analysis/4pNApnaUWAL2J4KO2eqokq,223333,4
186,186,Girl At Home (Taylor's Version),0DMVrlMUn01M0IcpDbwgu7,Red (Taylor's Version),0.691,0.736,5,-6.974,1,0.0326,0.00955,1.88e-05,0.101,0.612,125.089,audio_features,0DMVrlMUn01M0IcpDbwgu7,spotify:track:0DMVrlMUn01M0IcpDbwgu7,https://api.spotify.com/v1/tracks/0DMVrlMUn01M0IcpDbwgu7,https://api.spotify.com/v1/audio-analysis/0DMVrlMUn01M0IcpDbwgu7,220520,4
187,187,State Of Grace (Acoustic Version) (Taylor's Version),5jAIouBES8LWMiriuNq170,Red (Taylor's Version),0.445,0.131,7,-13.778,1,0.0564,0.663,1.57e-06,0.108,0.101,208.918,audio_features,5jAIouBES8LWMiriuNq170,spotify:track:5jAIouBES8LWMiriuNq170,https://api.spotify.com/v1/tracks/5jAIouBES8LWMiriuNq170,https://api.spotify.com/v1/audio-analysis/5jAIouBES8LWMiriuNq170,321640,3
188,188,Ronan (Taylor's Version),7nWui6jiMM2m9qFmET1Mtj,Red (Taylor's Version),0.623,0.279,0,-10.802,1,0.031,0.661,0.0,0.193,0.38,116.04,audio_features,7nWui6jiMM2m9qFmET1Mtj,spotify:track:7nWui6jiMM2m9qFmET1Mtj,https://api.spotify.com/v1/tracks/7nWui6jiMM2m9qFmET1Mtj,https://api.spotify.com/v1/audio-analysis/7nWui6jiMM2m9qFmET1Mtj,264253,4
189,189,Better Man (Taylor's Version) (From The Vault),4OmFmE0fzcMG6g0Y8p4eSD,Red (Taylor's Version),0.473,0.579,4,-5.824,1,0.0384,0.214,0.0,0.0877,0.255,73.942,audio_features,4OmFmE0fzcMG6g0Y8p4eSD,spotify:track:4OmFmE0fzcMG6g0Y8p4eSD,https://api.spotify.com/v1/tracks/4OmFmE0fzcMG6g0Y8p4eSD,https://api.spotify.com/v1/audio-analysis/4OmFmE0fzcMG6g0Y8p4eSD,297013,4
190,190,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),01K4zKU104LyJ8gMb7227B,Red (Taylor's Version),0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96,audio_features,01K4zKU104LyJ8gMb7227B,spotify:track:01K4zKU104LyJ8gMb7227B,https://api.spotify.com/v1/tracks/01K4zKU104LyJ8gMb7227B,https://api.spotify.com/v1/audio-analysis/01K4zKU104LyJ8gMb7227B,258813,4
191,191,Babe (Taylor's Version) (From The Vault),0v4z1tuZvn6LGknom9Qx7d,Red (Taylor's Version),0.584,0.743,4,-7.075,1,0.0931,0.0538,2.83e-06,0.121,0.746,167.844,audio_features,0v4z1tuZvn6LGknom9Qx7d,spotify:track:0v4z1tuZvn6LGknom9Qx7d,https://api.spotify.com/v1/tracks/0v4z1tuZvn6LGknom9Qx7d,https://api.spotify.com/v1/audio-analysis/0v4z1tuZvn6LGknom9Qx7d,224240,4
192,192,Message In A Bottle (Taylor's Version) (From The Vault),3z6XUommYDWPHeFhmhhT6j,Red (Taylor's Version),0.622,0.791,7,-6.106,1,0.0535,0.00188,3.72e-06,0.083,0.494,115.915,audio_features,3z6XUommYDWPHeFhmhhT6j,spotify:track:3z6XUommYDWPHeFhmhhT6j,https://api.spotify.com/v1/tracks/3z6XUommYDWPHeFhmhhT6j,https://api.spotify.com/v1/audio-analysis/3z6XUommYDWPHeFhmhhT6j,225960,4
193,193,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),4CkgMiMqZ5JzW9iYXSTMTL,Red (Taylor's Version),0.391,0.715,0,-4.516,1,0.0495,0.167,0.0,0.183,0.473,149.654,audio_features,4CkgMiMqZ5JzW9iYXSTMTL,spotify:track:4CkgMiMqZ5JzW9iYXSTMTL,https://api.spotify.com/v1/tracks/4CkgMiMqZ5JzW9iYXSTMTL,https://api.spotify.com/v1/audio-analysis/4CkgMiMqZ5JzW9iYXSTMTL,285107,3
194,194,Forever Winter (Taylor's Version) (From The Vault),3oGVx9RBmiYGv5ZCecWLkx,Red (Taylor's Version),0.611,0.552,7,-5.828,1,0.031,0.256,0.0,0.134,0.41,116.012,audio_features,3oGVx9RBmiYGv5ZCecWLkx,spotify:track:3oGVx9RBmiYGv5ZCecWLkx,https://api.spotify.com/v1/tracks/3oGVx9RBmiYGv5ZCecWLkx,https://api.spotify.com/v1/audio-analysis/3oGVx9RBmiYGv5ZCecWLkx,263533,4
195,195,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4IQkfUsrwXol38VV3U7t7T,Red (Taylor's Version),0.61,0.488,3,-6.918,1,0.0293,0.817,0.0,0.312,0.443,125.039,audio_features,4IQkfUsrwXol38VV3U7t7T,spotify:track:4IQkfUsrwXol38VV3U7t7T,https://api.spotify.com/v1/tracks/4IQkfUsrwXol38VV3U7t7T,https://api.spotify.com/v1/audio-analysis/4IQkfUsrwXol38VV3U7t7T,240227,4
196,196,The Very First Night (Taylor's Version) (From The Vault),6pYNq0ZwpPVazKzsqpf0G8,Red (Taylor's Version),0.678,0.733,7,-5.025,1,0.0281,0.00115,0.0,0.104,0.581,121.009,audio_features,6pYNq0ZwpPVazKzsqpf0G8,spotify:track:6pYNq0ZwpPVazKzsqpf0G8,https://api.spotify.com/v1/tracks/6pYNq0ZwpPVazKzsqpf0G8,https://api.spotify.com/v1/audio-analysis/6pYNq0ZwpPVazKzsqpf0G8,200280,4
197,197,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,Red (Taylor's Version),0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,audio_features,5enxwA8aAbwZbf5qCHORXi,spotify:track:5enxwA8aAbwZbf5qCHORXi,https://api.spotify.com/v1/tracks/5enxwA8aAbwZbf5qCHORXi,https://api.spotify.com/v1/audio-analysis/5enxwA8aAbwZbf5qCHORXi,613027,4
198,198,Fearless (Taylor’s Version),77sMIMlNaSURUAXq5coCxE,Fearless (Taylor's Version),0.569,0.741,5,-4.963,1,0.0282,0.0122,0.0,0.333,0.43,100.118,audio_features,77sMIMlNaSURUAXq5coCxE,spotify:track:77sMIMlNaSURUAXq5coCxE,https://api.spotify.com/v1/tracks/77sMIMlNaSURUAXq5coCxE,https://api.spotify.com/v1/audio-analysis/77sMIMlNaSURUAXq5coCxE,241592,4
199,199,Fifteen (Taylor’s Version),2nqio0SfWg6gh2eCtfuMa5,Fearless (Taylor's Version),0.559,0.646,7,-4.61,1,0.0272,0.116,0.0,0.32,0.289,95.466,audio_features,2nqio0SfWg6gh2eCtfuMa5,spotify:track:2nqio0SfWg6gh2eCtfuMa5,https://api.spotify.com/v1/tracks/2nqio0SfWg6gh2eCtfuMa5,https://api.spotify.com/v1/audio-analysis/2nqio0SfWg6gh2eCtfuMa5,294419,4
200,200,Love Story (Taylor’s Version),6YvqWjhGD8mB5QXcbcUKtx,Fearless (Taylor's Version),0.627,0.792,2,-4.311,1,0.031,0.13,3.97e-06,0.0845,0.415,119.054,audio_features,6YvqWjhGD8mB5QXcbcUKtx,spotify:track:6YvqWjhGD8mB5QXcbcUKtx,https://api.spotify.com/v1/tracks/6YvqWjhGD8mB5QXcbcUKtx,https://api.spotify.com/v1/audio-analysis/6YvqWjhGD8mB5QXcbcUKtx,235767,4
201,201,Hey Stephen (Taylor’s Version),550erGcdD9n6PnwxrvYqZT,Fearless (Taylor's Version),0.788,0.571,6,-6.135,1,0.0296,0.106,0.0,0.0934,0.797,115.99,audio_features,550erGcdD9n6PnwxrvYqZT,spotify:track:550erGcdD9n6PnwxrvYqZT,https://api.spotify.com/v1/tracks/550erGcdD9n6PnwxrvYqZT,https://api.spotify.com/v1/audio-analysis/550erGcdD9n6PnwxrvYqZT,254255,4
202,202,White Horse (Taylor’s Version),5YL553x8sHderRBDlm3NM3,Fearless (Taylor's Version),0.423,0.517,0,-7.377,1,0.0486,0.369,0.0,0.177,0.366,185.262,audio_features,5YL553x8sHderRBDlm3NM3,spotify:track:5YL553x8sHderRBDlm3NM3,https://api.spotify.com/v1/tracks/5YL553x8sHderRBDlm3NM3,https://api.spotify.com/v1/audio-analysis/5YL553x8sHderRBDlm3NM3,234516,4
203,203,You Belong With Me (Taylor’s Version),1qrpoAMXodY6895hGKoUpA,Fearless (Taylor's Version),0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033,audio_features,1qrpoAMXodY6895hGKoUpA,spotify:track:1qrpoAMXodY6895hGKoUpA,https://api.spotify.com/v1/tracks/1qrpoAMXodY6895hGKoUpA,https://api.spotify.com/v1/audio-analysis/1qrpoAMXodY6895hGKoUpA,231124,4
204,204,Breathe (feat. Colbie Caillat) (Taylor’s Version),7HC7R2D8WjXVcUHJyEGjRs,Fearless (Taylor's Version),0.506,0.626,1,-6.066,1,0.0287,0.156,0.0,0.228,0.321,148.035,audio_features,7HC7R2D8WjXVcUHJyEGjRs,spotify:track:7HC7R2D8WjXVcUHJyEGjRs,https://api.spotify.com/v1/tracks/7HC7R2D8WjXVcUHJyEGjRs,https://api.spotify.com/v1/audio-analysis/7HC7R2D8WjXVcUHJyEGjRs,263377,4
205,205,Tell Me Why (Taylor’s Version),0k0vFacOHNuArLWMiH60p7,Fearless (Taylor's Version),0.578,0.909,7,-3.669,1,0.0628,0.0222,0.0,0.333,0.541,100.023,audio_features,0k0vFacOHNuArLWMiH60p7,spotify:track:0k0vFacOHNuArLWMiH60p7,https://api.spotify.com/v1/tracks/0k0vFacOHNuArLWMiH60p7,https://api.spotify.com/v1/audio-analysis/0k0vFacOHNuArLWMiH60p7,200576,4
206,206,You’re Not Sorry (Taylor’s Version),6iiAfo4wTA2CVC3Uwx9uh8,Fearless (Taylor's Version),0.506,0.444,6,-4.99,1,0.0285,0.0538,0.0,0.123,0.241,133.873,audio_features,6iiAfo4wTA2CVC3Uwx9uh8,spotify:track:6iiAfo4wTA2CVC3Uwx9uh8,https://api.spotify.com/v1/tracks/6iiAfo4wTA2CVC3Uwx9uh8,https://api.spotify.com/v1/audio-analysis/6iiAfo4wTA2CVC3Uwx9uh8,261843,4
207,207,The Way I Loved You (Taylor’s Version),22bPsP2jCgbLUvh82U0Z3M,Fearless (Taylor's Version),0.402,0.732,5,-4.665,1,0.0484,0.0033,0.0,0.108,0.472,161.032,audio_features,22bPsP2jCgbLUvh82U0Z3M,spotify:track:22bPsP2jCgbLUvh82U0Z3M,https://api.spotify.com/v1/tracks/22bPsP2jCgbLUvh82U0Z3M,https://api.spotify.com/v1/audio-analysis/22bPsP2jCgbLUvh82U0Z3M,243137,4
208,208,Forever & Always (Taylor’s Version),1msEuwSBneBKpVCZQcFTsU,Fearless (Taylor's Version),0.598,0.821,10,-4.433,1,0.0447,0.0231,0.0,0.143,0.673,128.03,audio_features,1msEuwSBneBKpVCZQcFTsU,spotify:track:1msEuwSBneBKpVCZQcFTsU,https://api.spotify.com/v1/tracks/1msEuwSBneBKpVCZQcFTsU,https://api.spotify.com/v1/audio-analysis/1msEuwSBneBKpVCZQcFTsU,225328,4
209,209,The Best Day (Taylor’s Version),6ON9UuIq49xXY9GPmHIYRp,Fearless (Taylor's Version),0.642,0.576,1,-8.524,1,0.0282,0.488,0.0,0.159,0.469,125.0,audio_features,6ON9UuIq49xXY9GPmHIYRp,spotify:track:6ON9UuIq49xXY9GPmHIYRp,https://api.spotify.com/v1/tracks/6ON9UuIq49xXY9GPmHIYRp,https://api.spotify.com/v1/audio-analysis/6ON9UuIq49xXY9GPmHIYRp,245290,4
210,210,Change (Taylor’s Version),3ExweHKZF9B752DPQByRVT,Fearless (Taylor's Version),0.499,0.815,5,-4.063,1,0.0341,0.000191,0.0,0.181,0.344,95.999,audio_features,3ExweHKZF9B752DPQByRVT,spotify:track:3ExweHKZF9B752DPQByRVT,https://api.spotify.com/v1/tracks/3ExweHKZF9B752DPQByRVT,https://api.spotify.com/v1/audio-analysis/3ExweHKZF9B752DPQByRVT,279360,4
211,211,Jump Then Fall (Taylor’s Version),2m3ObD945KvpE5y9A1eUWm,Fearless (Taylor's Version),0.572,0.69,2,-6.201,1,0.0358,0.0474,0.0,0.0897,0.624,160.111,audio_features,2m3ObD945KvpE5y9A1eUWm,spotify:track:2m3ObD945KvpE5y9A1eUWm,https://api.spotify.com/v1/tracks/2m3ObD945KvpE5y9A1eUWm,https://api.spotify.com/v1/audio-analysis/2m3ObD945KvpE5y9A1eUWm,237580,4
212,212,Untouchable (Taylor’s Version),0tQ9vBYpldCuikPsbgOVKA,Fearless (Taylor's Version),0.393,0.531,5,-6.112,1,0.0329,0.0181,0.0,0.169,0.224,200.391,audio_features,0tQ9vBYpldCuikPsbgOVKA,spotify:track:0tQ9vBYpldCuikPsbgOVKA,https://api.spotify.com/v1/tracks/0tQ9vBYpldCuikPsbgOVKA,https://api.spotify.com/v1/audio-analysis/0tQ9vBYpldCuikPsbgOVKA,312107,4
213,213,Forever & Always (Piano Version) (Taylor’s Version),01QdEx6kFr78ZejhQtWR5m,Fearless (Taylor's Version),0.546,0.273,9,-9.208,1,0.0308,0.819,0.0,0.137,0.271,118.753,audio_features,01QdEx6kFr78ZejhQtWR5m,spotify:track:01QdEx6kFr78ZejhQtWR5m,https://api.spotify.com/v1/tracks/01QdEx6kFr78ZejhQtWR5m,https://api.spotify.com/v1/audio-analysis/01QdEx6kFr78ZejhQtWR5m,267833,4
214,214,Come In With The Rain (Taylor’s Version),1n2wszmJyVkw6FHqyLnQsY,Fearless (Taylor's Version),0.476,0.564,2,-5.677,1,0.0269,0.0406,0.0,0.102,0.167,143.929,audio_features,1n2wszmJyVkw6FHqyLnQsY,spotify:track:1n2wszmJyVkw6FHqyLnQsY,https://api.spotify.com/v1/tracks/1n2wszmJyVkw6FHqyLnQsY,https://api.spotify.com/v1/audio-analysis/1n2wszmJyVkw6FHqyLnQsY,237339,4
215,215,Superstar (Taylor’s Version),51A8eKvvZz9uydvIZ7xRSV,Fearless (Taylor's Version),0.454,0.555,2,-6.69,1,0.0283,0.157,0.0,0.343,0.171,171.862,audio_features,51A8eKvvZz9uydvIZ7xRSV,spotify:track:51A8eKvvZz9uydvIZ7xRSV,https://api.spotify.com/v1/tracks/51A8eKvvZz9uydvIZ7xRSV,https://api.spotify.com/v1/audio-analysis/51A8eKvvZz9uydvIZ7xRSV,263865,4
216,216,The Other Side Of The Door (Taylor’s Version),1cSFlSBdpT4F5vb1frQ231,Fearless (Taylor's Version),0.432,0.873,4,-4.367,1,0.0577,0.0279,0.0,0.167,0.629,163.936,audio_features,1cSFlSBdpT4F5vb1frQ231,spotify:track:1cSFlSBdpT4F5vb1frQ231,https://api.spotify.com/v1/tracks/1cSFlSBdpT4F5vb1frQ231,https://api.spotify.com/v1/audio-analysis/1cSFlSBdpT4F5vb1frQ231,238444,4
217,217,Today Was A Fairytale (Taylor’s Version),2JoJrsEV15OzbijS47lids,Fearless (Taylor's Version),0.482,0.779,7,-5.025,1,0.0409,0.0135,0.0,0.296,0.328,158.162,audio_features,2JoJrsEV15OzbijS47lids,spotify:track:2JoJrsEV15OzbijS47lids,https://api.spotify.com/v1/tracks/2JoJrsEV15OzbijS47lids,https://api.spotify.com/v1/audio-analysis/2JoJrsEV15OzbijS47lids,241822,4
218,218,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),4CHpVfAhuxNJ3ibExe6kxO,Fearless (Taylor's Version),0.599,0.494,2,-7.61,1,0.0372,0.816,0.0,0.101,0.44,142.893,audio_features,4CHpVfAhuxNJ3ibExe6kxO,spotify:track:4CHpVfAhuxNJ3ibExe6kxO,https://api.spotify.com/v1/tracks/4CHpVfAhuxNJ3ibExe6kxO,https://api.spotify.com/v1/audio-analysis/4CHpVfAhuxNJ3ibExe6kxO,220839,4
219,219,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),2CYVETnhM9aytqrazYYwrK,Fearless (Taylor's Version),0.66,0.817,11,-6.269,0,0.0521,0.162,0.0,0.0667,0.714,135.942,audio_features,2CYVETnhM9aytqrazYYwrK,spotify:track:2CYVETnhM9aytqrazYYwrK,https://api.spotify.com/v1/tracks/2CYVETnhM9aytqrazYYwrK,https://api.spotify.com/v1/audio-analysis/2CYVETnhM9aytqrazYYwrK,277592,4
220,220,We Were Happy (Taylor’s Version) (From The Vault),34V9RiEPe8MNdU32qJsJa1,Fearless (Taylor's Version),0.609,0.373,0,-8.819,1,0.0263,0.849,0.0,0.0779,0.13,106.007,audio_features,34V9RiEPe8MNdU32qJsJa1,spotify:track:34V9RiEPe8MNdU32qJsJa1,https://api.spotify.com/v1/tracks/34V9RiEPe8MNdU32qJsJa1,https://api.spotify.com/v1/audio-analysis/34V9RiEPe8MNdU32qJsJa1,244237,4
221,221,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),7eResoqEJJAVTkQYSqvO3P,Fearless (Taylor's Version),0.588,0.608,5,-7.062,1,0.0365,0.225,0.0,0.092,0.508,90.201,audio_features,7eResoqEJJAVTkQYSqvO3P,spotify:track:7eResoqEJJAVTkQYSqvO3P,https://api.spotify.com/v1/tracks/7eResoqEJJAVTkQYSqvO3P,https://api.spotify.com/v1/audio-analysis/7eResoqEJJAVTkQYSqvO3P,189496,4
222,222,Don’t You (Taylor’s Version) (From The Vault),4uuEGH5SVuzkkSFjo2DEiY,Fearless (Taylor's Version),0.563,0.473,3,-11.548,1,0.0503,0.514,1.2e-05,0.109,0.405,101.934,audio_features,4uuEGH5SVuzkkSFjo2DEiY,spotify:track:4uuEGH5SVuzkkSFjo2DEiY,https://api.spotify.com/v1/tracks/4uuEGH5SVuzkkSFjo2DEiY,https://api.spotify.com/v1/audio-analysis/4uuEGH5SVuzkkSFjo2DEiY,208609,4
223,223,Bye Bye Baby (Taylor’s Version) (From The Vault),4qUijfYU8EoIWiY6oSyrgT,Fearless (Taylor's Version),0.624,0.624,5,-7.86,1,0.0539,0.334,0.0,0.0995,0.527,80.132,audio_features,4qUijfYU8EoIWiY6oSyrgT,spotify:track:4qUijfYU8EoIWiY6oSyrgT,https://api.spotify.com/v1/tracks/4qUijfYU8EoIWiY6oSyrgT,https://api.spotify.com/v1/audio-analysis/4qUijfYU8EoIWiY6oSyrgT,242158,4
224,224,willow,2gVhfX2Gy1T9kDuS9azrF7,evermore (deluxe version),0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,audio_features,2gVhfX2Gy1T9kDuS9azrF7,spotify:track:2gVhfX2Gy1T9kDuS9azrF7,https://api.spotify.com/v1/tracks/2gVhfX2Gy1T9kDuS9azrF7,https://api.spotify.com/v1/audio-analysis/2gVhfX2Gy1T9kDuS9azrF7,214707,4
225,225,champagne problems,1gcyHQpBQ1lfXGdhZmWrHP,evermore (deluxe version),0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,audio_features,1gcyHQpBQ1lfXGdhZmWrHP,spotify:track:1gcyHQpBQ1lfXGdhZmWrHP,https://api.spotify.com/v1/tracks/1gcyHQpBQ1lfXGdhZmWrHP,https://api.spotify.com/v1/audio-analysis/1gcyHQpBQ1lfXGdhZmWrHP,244000,4
